source_member,sha256,bytes,extension,category,disposition,reason
sources/art/ART-20/03_cut_output/long_term/longterm_collection_card/longterm_collection_card_ui_frame_highlight.png,6516D1B998D9F74874A605401C805E4EAF24F8149F61F6A369B6C360E6281FCF,28298,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/long_term/longterm_collection_card/longterm_collection_card_ui_panel_terminal_main.png,5A76F645DF4DCD6242332FC77FAF072CA86BEE7FFF7D876983E578E09373E3F7,23669,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/long_term/longterm_right_archive_modules/longterm_right_archive_modules_ui_bar_blank_dark.png,DDE95EBD216C273230DE0E2776F445AE97D38B4C370FC2C4765AC24CFC468558,28665,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/long_term/longterm_right_archive_modules/longterm_right_archive_modules_ui_panel_deploy_summary_blank.png,6893538A28D34001C2FFBF52DE811139936CAD2F24954A0588238A67DAEDFE75,18745,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/long_term/longterm_top_switch_tabs/ui_long_term_tab_primary_loadout.png,55B1B40BBC90B97A1C8FD6F0DAB23476EBCDB0E741748844A8D63F1670E0B74B,15773,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/long_term/longterm_top_switch_tabs/ui_long_term_tab_primary_recovery.png,578B1A0498EB34C117F45D78DE7A47DBFA604D2705B953E46940F4317302F02A,20026,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/long_term/longterm_top_switch_tabs/ui_long_term_tab_primary_requisition.png,7C55CD1AE2789842C4D079A7B618E84A165AD72267612A3B8642037B3C1A4C8B,15841,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/long_term/longterm_top_switch_tabs/ui_long_term_tab_primary_selected.png,E051CF0398847504F69B14E18C65430F81CD9FA50DF712352E85BA169D25BBA0,23470,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/long_term/longterm_top_switch_tabs/ui_long_term_tab_primary_warehouse.png,28EAA56504E1F7EA3136BE8AD7478357E03C4E6C28AEB27D67C011CCE416951E,16248,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/main_menu/main_menu_background_base/ui_main_menu_background_base_hall.png,467F4977B198F418D5FF2701F62147BB6AF09EA99AC3F15B7FED1638A8A04BA8,3363561,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/main_menu/main_menu_entry_button_large/main_menu_entry_button_large_ui_button_blank_dark.png,99DCED078AC8D2DBE127689D8005715F2878185B14884355BCBC4F471FD06A1C,66360,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/main_menu/main_menu_entry_button_large/main_menu_entry_button_large_ui_button_confirm_deploy_large.png,E245F3D25671EAB9C11A437933FB7C8A8D79F5F2129962273AEDBB6A3E2D7873,51391,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/map_overlay/map_overlay_fullscreen_backplate/map_overlay_fullscreen_backplate_ui_panel_terminal_main.png,4BB57AC94C797BE82FD9B03B1EB708D87E3FE6CD014AF898A059486DCA6EACBC,456147,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/run_hud/run_bottom_info_bar/run_bottom_info_bar_ui_bar_blank_dark.png,DDE95EBD216C273230DE0E2776F445AE97D38B4C370FC2C4765AC24CFC468558,28665,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/run_hud/run_bottom_key_bar_button/run_bottom_key_bar_button_ui_button_blank_dark.png,2FAA1604C8F583E61E69ADF61329B7EB9BD201B8E229362F3E48C1EEEB1E7799,2181,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/run_hud/run_bottom_key_bar_button/run_bottom_key_bar_button_ui_key_e.png,0729639A2E0F947A26FD96AF7D1B1CA723331993974C70208D7B0A2C043F85B3,2220,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/run_hud/run_bottom_key_bar_button/run_bottom_key_bar_button_ui_key_esc.png,9D377BCC9CFB2597B0F9DFF884A52EE01E88DD3637735A8B0F299DB2C3CA6D4D,2649,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/run_hud/run_bottom_key_bar_button/run_bottom_key_bar_button_ui_key_f.png,EDFC88AB9C805FA5817AE1128C9CCCF27483B70C40A8E8AF6DF2B8C668C10465,2214,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/run_hud/run_bottom_key_bar_button/run_bottom_key_bar_button_ui_key_m.png,BC37BD970C4D4378A38D3712F4CC25A5F150912D394EBD80B7C5366BA1A84654,2403,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/run_hud/run_bottom_key_bar_button/run_bottom_key_bar_button_ui_key_q.png,EDE10D9F1BC31F03E3060F531AB3D9F219C629223BD1551C18C5964B963F5C54,2579,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/run_hud/run_bottom_key_bar_button/run_bottom_key_bar_button_ui_key_t.png,DAAC3162A93FEAAE6A809F0EDDF2C5BCC7D4D1395371EB8091805B7F4D139F01,2165,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/run_hud/run_left_info_rail_frame/run_left_info_rail_frame_ui_bar_blank_dark.png,DDE95EBD216C273230DE0E2776F445AE97D38B4C370FC2C4765AC24CFC468558,28665,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/run_hud/run_left_info_rail_frame/run_left_info_rail_frame_ui_panel_terminal_main.png,4BB57AC94C797BE82FD9B03B1EB708D87E3FE6CD014AF898A059486DCA6EACBC,456147,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/run_hud/run_object_interaction_tooltip/run_object_interaction_tooltip_ui_bar_blank_dark.png,DDE95EBD216C273230DE0E2776F445AE97D38B4C370FC2C4765AC24CFC468558,28665,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/run_hud/run_top_right_status_card/run_top_right_status_card_ui_panel_deploy_summary_blank.png,6893538A28D34001C2FFBF52DE811139936CAD2F24954A0588238A67DAEDFE75,18745,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/shared/ui_button_dark_secondary/ui_main_menu_button_entry_primary_normal.png,99DCED078AC8D2DBE127689D8005715F2878185B14884355BCBC4F471FD06A1C,66360,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/shared/ui_button_primary_gold/ui_shared_button_primary_gold_normal.png,E245F3D25671EAB9C11A437933FB7C8A8D79F5F2129962273AEDBB6A3E2D7873,51391,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/shared/ui_icon_slot_frame/ui_icon_slot_frame_ui_frame_highlight.png,14DD9CE3897305487BBE71970B947E5FD456FBBD42FA502868E66612F43A61AA,14138,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/shared/ui_keycap_prompt_set/ui_shared_keycap_e_normal.png,EA61B99A9DFA5005C60F3C9E560DA160008287A06D711CC3B9B1159BFE4A0EF8,3229,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/shared/ui_keycap_prompt_set/ui_shared_keycap_esc_normal.png,EA00A6485DC0CE6D4810B9AE82E337FF1830F9E41CA83C51482D54B542864B6E,3814,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/shared/ui_keycap_prompt_set/ui_shared_keycap_f_normal.png,80ADE6B6EC07BF9DAED6AD7E44DB57383EE5D8755449376F3F6BA7DE3B3D13FA,3196,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/shared/ui_keycap_prompt_set/ui_shared_keycap_m_normal.png,19CD308A72911C7B2295E60E35489405A798ADB8AE38F1D89E9D5E676FAAEB94,3485,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/shared/ui_keycap_prompt_set/ui_shared_keycap_q_normal.png,EB16446D72FCAE87E18C95463994384CBAC2D6C093964B6A3CCB5F93BA15D991,3702,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/shared/ui_keycap_prompt_set/ui_shared_keycap_t_normal.png,03D0AC080295A209DA0B1918A50BB238DC74183E91B8F6CC24AFC836F854942C,3079,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/shared/ui_panel_large_terminal_frame/ui_panel_large_terminal_frame_ui_panel_terminal_main.png,4BB57AC94C797BE82FD9B03B1EB708D87E3FE6CD014AF898A059486DCA6EACBC,456147,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/shared/ui_panel_summary_card/ui_panel_summary_card_ui_panel_deploy_summary_blank.png,6893538A28D34001C2FFBF52DE811139936CAD2F24954A0588238A67DAEDFE75,18745,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/03_cut_output/shared/ui_tab_selected_generic/ui_shared_tab_primary_selected.png,E051CF0398847504F69B14E18C65430F81CD9FA50DF712352E85BA169D25BBA0,23470,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/_manifest/cut_blocked_or_review.csv,DC23BDD8E32E8434B6F581EB2FA3F4AC4CFE73C6A10217FD5760251C04CF8B77,2480,.csv,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/_manifest/cut_manifest.csv,E131111C6A02834674655941C4613241951FE4947E1E169D4C3B6C225830E6AA,52434,.csv,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/_manifest/cut_summary.json,EB1475240E9A45D93A2BADF7F7562D515963D3A86FC8F0C59A71AA91D021A70D,851,.json,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/_manifest/staging_excluded_candidates.csv,8623B164ED29B112E8243120F2BE879C3BFB177F6968FB1AA7E839C77F4D36BF,359,.csv,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/_manifest/staging_manifest.csv,196D5581049C09B1059ECCD171EE18AE6615BE945BF49B6561D656B700822B71,19700,.csv,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-20/_manifest/staging_summary.json,FA3D4F7AB29C63EBDBDFFDFFCFF346B2B2FB7B0CC79B95D534A9EE5E58B708F5,517,.json,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/deploy/ui_art21_deploy_left_character_frame.png,B70AF6FF49D5CE0A665F74E41CA16D388800224409D1E5DE9A9B1AC712B67036,3795,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/deploy/ui_art21_deploy_route_wall_frame.png,122C0B54FB80CC4FADA550C30682629316DD889B4DF334A6C655CF526555D6D0,2984,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/deploy/ui_art21_deploy_summary_panel_frame.png,00F516980F01FC7FFC8057A70B5BE140C42A4F2D2571BDB3D892E37AF63C343E,2480,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/ground_loot/ui_art21_ground_loot_panel_frame.png,649751400C0E5A941BEDB3D5EB08CB5DF56376C2311285D3D301F97645579778,2187,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/inventory/ui_art21_inventory_panel_frame.png,C747C8268405914D09E3049F67F31C23DA89BA49F6E20102119CCEFA52751199,2262,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/long_term/ui_art21_long_term_collection_wall_frame.png,1A695F6D41B8132F1938082B775EB4707A34B74165DEE036B628CB20ECD2BEE2,3839,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/long_term/ui_art21_long_term_detail_panel_frame.png,B918EACFA15057A8FE974D841F2833C8DD7FC4458045FCA23F7A4C3C7A131352,3203,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/long_term/ui_art21_long_term_profile_frame.png,B70AF6FF49D5CE0A665F74E41CA16D388800224409D1E5DE9A9B1AC712B67036,3795,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/main_menu/ui_art21_main_menu_action_deck_frame.png,26E02FC232A3ACBC4DF6C401F9A841C791CF3966C8D52AD0FC949F0297009FEB,1983,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/map/ui_art21_map_cell_explored.png,3295CAA4F282540E7F982C20D4AD048790EA3F7ACF73F83AF198C59E2CB0DA09,312,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/map/ui_art21_map_cell_flagged.png,4171303BEA91BC0264B6E2A880D0E5B99004CF1B8B77C67DFDFEA938BD0D7DDB,405,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/map/ui_art21_map_cell_scanned.png,19ABB50557D76B35B27F06B77088D1F8731ED3F190CF2743B30EE81999679F0E,311,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/map/ui_art21_map_cell_unknown.png,7CE336476C038D8CACDC4791568717F603DE6AA96B99EEDB871618B551043A87,311,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/map/ui_art21_map_marker_chest.png,98D849FF9A57234B2A8D601FE9CC6C3F8344CC403F3C34A400E1884B86E2BDDD,407,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/map/ui_art21_map_marker_event.png,81078D8D7B7A9C4139F27CCCA7A236B438A7729397E01E5F2BBCA17C80976F48,450,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/map/ui_art21_map_marker_exit.png,791A2ADCFA51BD79C9841DA2608E94E3F9644EAB1CC402D1EEBB54D0C1081AAD,368,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/map/ui_art21_map_marker_mine.png,D77C9F73868BA762A6297FE2A4F59B3A81D975EE3FEB8AEFAA86FDE00DBE4ED6,508,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/map/ui_art21_map_marker_player.png,17240923B4538E407652AE1C238078D7DF6D18D90EB9197D38C1E0364B471684,494,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/result/ui_art21_result_modal_frame.png,83A988F82C91C5A34093A9E76203838B334E2551A75645F01B8BD8DE376610D6,2666,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/run/ui_art21_run_bottom_overlay_frame.png,5B1D0EAFCDCC3E35C273F68515BB98AA4636D6CEC56117E7BDC5686123BAABC3,1396,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/run/ui_art21_run_gameplay_viewport_background.png,9A36BE1ADA313900C6C23C7FE389E23D594AA56F4D06239D6B8A00CF3B679C2D,18742,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/run/ui_art21_run_status_card_frame.png,BAB8AF9AA2C6EA87A61D6258AE69A74824507714BDE56366348A917623B4D565,839,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/shared/buttons/ui_art21_shared_button_primary_disabled.png,DC0A238D43E8FDB6476CCB01211190829A3B14C3E950DD06DF6AFA4B22D5CF92,828,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/shared/buttons/ui_art21_shared_button_primary_hover.png,E785AC0A2BEAA33A641FA8E003F43321F5D92AB1D90AA04733FCF81275173845,842,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/shared/buttons/ui_art21_shared_button_primary_normal.png,ECD027247D4B8F10627A6E8AF8750F7CD64F322457B9E9AD53A2104AF10C5DC7,838,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/shared/buttons/ui_art21_shared_button_primary_pressed.png,1621C865BB79B85C3CF9746694C909CAA1628651AA96F1CA32051169E10573E4,837,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/shared/buttons/ui_art21_shared_button_secondary_normal.png,FD3CA102D24F4895853430EE7F2374D2F5155C4A40FB3EBB0F79493F7B3F1F49,711,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/shared/buttons/ui_art21_shared_button_secondary_selected.png,938EB5D5BFB323117E2A5242A76D3D8623A8DFEDF83C3AB6F4580C7189EEBF2C,714,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/shared/buttons/ui_art21_shared_tab_normal.png,63B06815092A6E22CDD18BF4345564CA1307489E99FE03F26B996D55B39D62E1,688,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/shared/buttons/ui_art21_shared_tab_selected.png,3C5646B26309A545FF4293D90F7F9BA769656A2109F5EDBAFDE3D3572FEED398,697,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/shared/panels/ui_art21_shared_panel_card_normal.png,C33FEE068756233724BD51CEBF346ACA3A5FA1C864A6946A695688D49109E93F,858,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/shared/panels/ui_art21_shared_panel_modal_normal.png,86FA60A043994FA7238FA03B0AC382525E0B6AA1F56979FFDC2D4DBA9A35D2A2,1046,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/shared/panels/ui_art21_shared_panel_page_frame_normal.png,64073B659BA8CF680DEC32F7B820C55F48FCE05FD5CC856C86A00231880A0410,1090,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/shared/panels/ui_art21_shared_panel_slot_normal.png,170A29FFFB0261C45FE8A8BEAC0FDEF33E8C771FCCBF20E3EE965C9AF25E5D33,808,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/shared/panels/ui_art21_shared_panel_status_card_normal.png,B9B2116FE886825B9847C3A77CB902EB1D8BB62115F6E429321B646D3B687BA6,742,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/01_staging_generated/shared/panels/ui_art21_shared_panel_tooltip_normal.png,E58A57AD7B7D8652061DA3AAE8FBEC292A31E31E122B758A056D258955976198,613,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/deploy/ui_art21_deploy_left_character_frame.png,B70AF6FF49D5CE0A665F74E41CA16D388800224409D1E5DE9A9B1AC712B67036,3795,.png,art_source,registered_exact_duplicate_alias,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/deploy/ui_art21_deploy_route_wall_frame.png,122C0B54FB80CC4FADA550C30682629316DD889B4DF334A6C655CF526555D6D0,2984,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/deploy/ui_art21_deploy_summary_panel_frame.png,00F516980F01FC7FFC8057A70B5BE140C42A4F2D2571BDB3D892E37AF63C343E,2480,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/ground_loot/ui_art21_ground_loot_panel_frame.png,649751400C0E5A941BEDB3D5EB08CB5DF56376C2311285D3D301F97645579778,2187,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/inventory/ui_art21_inventory_panel_frame.png,C747C8268405914D09E3049F67F31C23DA89BA49F6E20102119CCEFA52751199,2262,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/long_term/ui_art21_long_term_collection_wall_frame.png,1A695F6D41B8132F1938082B775EB4707A34B74165DEE036B628CB20ECD2BEE2,3839,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/long_term/ui_art21_long_term_detail_panel_frame.png,B918EACFA15057A8FE974D841F2833C8DD7FC4458045FCA23F7A4C3C7A131352,3203,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/long_term/ui_art21_long_term_profile_frame.png,B70AF6FF49D5CE0A665F74E41CA16D388800224409D1E5DE9A9B1AC712B67036,3795,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/main_menu/ui_art21_main_menu_action_deck_frame.png,26E02FC232A3ACBC4DF6C401F9A841C791CF3966C8D52AD0FC949F0297009FEB,1983,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/map/ui_art21_map_cell_explored.png,3295CAA4F282540E7F982C20D4AD048790EA3F7ACF73F83AF198C59E2CB0DA09,312,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/map/ui_art21_map_cell_flagged.png,4171303BEA91BC0264B6E2A880D0E5B99004CF1B8B77C67DFDFEA938BD0D7DDB,405,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/map/ui_art21_map_cell_scanned.png,19ABB50557D76B35B27F06B77088D1F8731ED3F190CF2743B30EE81999679F0E,311,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/map/ui_art21_map_cell_unknown.png,7CE336476C038D8CACDC4791568717F603DE6AA96B99EEDB871618B551043A87,311,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/map/ui_art21_map_marker_chest.png,98D849FF9A57234B2A8D601FE9CC6C3F8344CC403F3C34A400E1884B86E2BDDD,407,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/map/ui_art21_map_marker_event.png,81078D8D7B7A9C4139F27CCCA7A236B438A7729397E01E5F2BBCA17C80976F48,450,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/map/ui_art21_map_marker_exit.png,791A2ADCFA51BD79C9841DA2608E94E3F9644EAB1CC402D1EEBB54D0C1081AAD,368,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/map/ui_art21_map_marker_mine.png,D77C9F73868BA762A6297FE2A4F59B3A81D975EE3FEB8AEFAA86FDE00DBE4ED6,508,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/map/ui_art21_map_marker_player.png,17240923B4538E407652AE1C238078D7DF6D18D90EB9197D38C1E0364B471684,494,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/result/ui_art21_result_modal_frame.png,83A988F82C91C5A34093A9E76203838B334E2551A75645F01B8BD8DE376610D6,2666,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/run/ui_art21_run_bottom_overlay_frame.png,5B1D0EAFCDCC3E35C273F68515BB98AA4636D6CEC56117E7BDC5686123BAABC3,1396,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/run/ui_art21_run_gameplay_viewport_background.png,9A36BE1ADA313900C6C23C7FE389E23D594AA56F4D06239D6B8A00CF3B679C2D,18742,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/run/ui_art21_run_status_card_frame.png,BAB8AF9AA2C6EA87A61D6258AE69A74824507714BDE56366348A917623B4D565,839,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/shared/buttons/ui_art21_shared_button_primary_disabled.png,DC0A238D43E8FDB6476CCB01211190829A3B14C3E950DD06DF6AFA4B22D5CF92,828,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/shared/buttons/ui_art21_shared_button_primary_hover.png,E785AC0A2BEAA33A641FA8E003F43321F5D92AB1D90AA04733FCF81275173845,842,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/shared/buttons/ui_art21_shared_button_primary_normal.png,ECD027247D4B8F10627A6E8AF8750F7CD64F322457B9E9AD53A2104AF10C5DC7,838,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/shared/buttons/ui_art21_shared_button_primary_pressed.png,1621C865BB79B85C3CF9746694C909CAA1628651AA96F1CA32051169E10573E4,837,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/shared/buttons/ui_art21_shared_button_secondary_normal.png,FD3CA102D24F4895853430EE7F2374D2F5155C4A40FB3EBB0F79493F7B3F1F49,711,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
sources/art/ART-21/03_cut_output/shared/buttons/ui_art21_shared_button_secondary_selected.png,938EB5D5BFB323117E2A5242A76D3D8623A8DFEDF83C3AB6F4580C7189EEBF2C,714,.png,art_source,imported_canonical_content_object,art/draw baseline deduplicated by SHA-256
