object_sha256,repository_object,extension,media_kind,semantic_family,lifecycle_role,canonical_source_member,alias_count,source_layers,distinct_names,same_name_other_sha_count,runtime_match_count,runtime_paths,base_authority,rights_status,review_status,runtime_admission,semantic_decision,decision_note
001219FF107548FE3C12FB9DB8EFB3813153E172ECCD377899E83759EA173A01,sources/base/美术素材/blobs/00/001219ff107548fe3c12fb9db8efb3813153e172eccd377899e83759ea173a01.png,.png,image,reference_capture,stage_evidence,sources/art/ART-13/屏幕截图 2026-06-28 191702.png,1,stage_output,屏幕截图 2026-06-28 191702.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
00276660501B46B6C4C099D994F3D9A74904C76A33EF99E92209713DECDF22CA,sources/base/美术素材/blobs/00/00276660501b46b6c4c099d994f3d9a74904c76a33ef99e92209713decdf22ca.png,.png,image,map,game_ready_source;processed_source;runtime_candidate;selected_source,sources/draw/20_processed/map_tile_icon/map_tile_explored.png,4,03_selected;05_export_runtime_candidates;20_processed;30_game_ready,map_tile_explored.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
006E007BE2194FE166AD78DFDD357CE294FD40FF02F4D7437AF13AFC741429EB,sources/base/美术素材/blobs/00/006e007be2194fe166ad78dfdd357ce294fd40ff02f4d7437af13afc741429eb.png,.png,image,uncategorized_image,working_candidate,sources/draw/10_working/candidates/3/3_candidate_057.png,1,10_working,3_candidate_057.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0071F07723ED9D7C57D2BF49AC1EF3B9139843D04AF269DC25F4892123024C85,sources/base/美术素材/blobs/00/0071f07723ed9d7c57d2bf49ac1ef3b9139843d04af269dc25f4892123024c85.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zujian2/Zujian2_candidate_013.png,1,10_working,Zujian2_candidate_013.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
00AB60E5F51AD707EB34E0D2F05B9B00021BD6A1BA2FC88D7F59A04B1EDE60DF,sources/base/美术素材/blobs/00/00ab60e5f51ad707eb34e0d2f05b9b00021bd6a1ba2fc88d7f59a04b1ede60df.png,.png,image,item,processed_source,sources/draw/20_processed/item_recovered/item_evac_device_lit.png,1,20_processed,item_evac_device_lit.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
00F516980F01FC7FFC8057A70B5BE140C42A4F2D2571BDB3D892E37AF63C343E,sources/base/美术素材/blobs/00/00f516980f01fc7ffc8057a70b5be140c42a4f2d2571bdb3d892e37af63c343e.png,.png,image,deploy,stage_evidence,sources/art/ART-21/03_cut_output/deploy/ui_art21_deploy_summary_panel_frame.png,2,stage_output,ui_art21_deploy_summary_panel_frame.png,0,1,res://assets/ui/art21/deploy/ui_art21_deploy_summary_panel_frame.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
016D4065BFBE7CA6406816F6BBA786C31F9D8CC2EACDD637A5257B822582E285,sources/base/美术素材/blobs/01/016d4065bfbe7ca6406816f6bba786c31f9d8cc2eacdd637a5257b822582e285.png,.png,image,deploy,game_ready_source;processed_source;runtime_candidate;selected_source;stage_evidence,sources/draw/20_processed/ui_deploy_icon/ui_icon_compass.png,5,03_selected;05_export_runtime_candidates;20_processed;30_game_ready;stage_output,ui_icon_compass.png,0,1,res://assets/ui/deploy/icons/ui_icon_compass.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
029D70D4595463C97AE0611ECD63574C89E966BAC17A230E5FAF096D85690D90,sources/base/美术素材/blobs/02/029d70d4595463c97ae0611ecd63574c89e966bac17a230e5faf096d85690d90.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/3/3_candidate_075.png,1,10_working,3_candidate_075.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
02C9B05C349FA42A123C2DFE84634543928605E35FC896D46F56FA29DAED775F,sources/base/美术素材/blobs/02/02c9b05c349fa42a123c2dfe84634543928605e35fc896d46f56fa29daed775f.png,.png,image,uncategorized_image,working_candidate,sources/draw/10_working/candidates/3/3_candidate_098.png,1,10_working,3_candidate_098.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
02D14B725826DA29DF025A65DD662ACC35683C6A9D60189AF284B389B11DD574,sources/base/美术素材/blobs/02/02d14b725826da29df025a65dd662acc35683c6a9d60189af284b389b11dd574.csv,.csv,table,source_registry,stage_evidence,sources/art/ART-21R2/_manifest/modal_control_staging_manifest.csv,1,stage_output,modal_control_staging_manifest.csv,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,source_support_not_runtime_art,"Registry, metadata, document, or other support object."
02EE662BC4F0D4E6B3FDE8C42372449C20F9410CCC54B515209876BAA823E356,sources/base/美术素材/blobs/02/02ee662bc4f0d4e6b3fde8c42372449c20f9410ccc54b515209876baa823e356.png,.png,image,deploy,stage_evidence,sources/art/ART-20/03_cut_output/deploy_prep/deploy_equipment_slot/deploy_equipment_slot_item_consumable_syringe.png,1,stage_output,deploy_equipment_slot_item_consumable_syringe.png,0,1,res://assets/ui/art20/deploy/icons/deploy_equipment_slot_item_consumable_syringe.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
03268285DC65DD97B925C847ABA971B99F5DB62AF4FA33015B854DAADBAB5B73,sources/base/美术素材/blobs/03/03268285dc65dd97b925c847aba971b99f5db62af4fa33015b854daadbab5b73.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zuhe2/Zuhe2_candidate_027.png,1,10_working,Zuhe2_candidate_027.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
03CB44E292793CE64EAE9A42E507704CAC91418D25ABAF4EBEF563E26C9437BC,sources/base/美术素材/blobs/03/03cb44e292793ce64eae9a42e507704cac91418d25abaf4ebef563e26c9437bc.png,.png,image,actor_animation_source,game_ready_source;processed_source;source_reference,sources/draw/20_processed/characters/mao/frames/05_back_walk_1.png,3,20_processed;30_game_ready;art_other,05_back_walk_1.png,7,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
03D0AC080295A209DA0B1918A50BB238DC74183E91B8F6CC24AFC836F854942C,sources/base/美术素材/blobs/03/03d0ac080295a209da0b1918a50bb238dc74183e91b8f6cc24afc836f854942c.png,.png,image,ui_component,stage_evidence,sources/art/ART-20/03_cut_output/shared/ui_keycap_prompt_set/ui_shared_keycap_t_normal.png,1,stage_output,ui_shared_keycap_t_normal.png,0,1,res://assets/ui/art20/shared/keycaps/ui_shared_keycap_t_normal.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
03EDE6DF183A8ECF4B13C04C935D8B3F978743E26C50B7C9E2822956DE410730,sources/base/美术素材/blobs/03/03ede6df183a8ecf4b13c04c935d8b3f978743e26c50b7c9e2822956de410730.png,.png,image,deploy,processed_source,sources/draw/20_processed/ui_deploy_icon/ui_icon_escape_time.png,1,20_processed,ui_icon_escape_time.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
041C5C3E20F6D3F88A70F147AF3A89A7A42EC2F824DFB04F2E5E6644FD6CF225,sources/base/美术素材/blobs/04/041c5c3e20f6d3f88a70f147af3a89a7a42ec2f824dfb04f2e5e6644fd6cf225.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/1/1_candidate_014.png,1,10_working,1_candidate_014.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
048E043D6E12078EFAF14AA601F3F95D3C3C51C3CCB193383909421FDA02DCC1,sources/base/美术素材/blobs/04/048e043d6e12078efaf14aa601f3f95d3c3c51c3ccb193383909421fda02dcc1.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/3/3_candidate_094.png,1,10_working,3_candidate_094.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
05346CDB918B7956130B95532F5B98EC86E9A4FEE792E36176AC5BCC50F67643,sources/base/美术素材/blobs/05/05346cdb918b7956130b95532f5b98ec86e9a4fee792e36176ac5bcc50f67643.png,.png,image,ui_component,game_ready_source;processed_source,sources/draw/20_processed/ui_title_plate/ui_title_signal_lost.png,2,20_processed;30_game_ready,ui_title_signal_lost.png,0,1,res://assets/ui/result/ui_title_signal_lost.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
05F08CFAE8BDFBE483DDC935DD8F2C3C37297DD04AD5AC12EE50B8D35469408C,sources/base/美术素材/blobs/05/05f08cfae8bdfbe483ddc935dd8f2c3c37297dd04ad5ac12ee50b8d35469408c.png,.png,image,ui_component,processed_source,sources/draw/20_processed/ui/raw/tishi_kuang.png,1,20_processed,tishi_kuang.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
061391FA376DDF93C730AE8501606E90E9E448E096451827609CA44904DFC5E2,sources/base/美术素材/blobs/06/061391fa376ddf93c730ae8501606e90e9e448e096451827609ca44904dfc5e2.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zuhe2/Zuhe2_candidate_109.png,1,10_working,Zuhe2_candidate_109.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
065DC05307C9B60256C05958448094D62D8BDB0946A23B526C7A360BCD70019E,sources/base/美术素材/blobs/06/065dc05307c9b60256c05958448094d62d8bdb0946a23b526c7a360bcd70019e.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zuhe2/Zuhe2_candidate_062.png,1,10_working,Zuhe2_candidate_062.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
06739DADB750976F6D3531E90E0841C7816D7318E7C5952C41C405387FB4A32E,sources/base/美术素材/blobs/06/06739dadb750976f6d3531e90e0841c7816d7318e7c5952c41c405387fb4a32e.png,.png,image,uncategorized_image,processed_source,sources/draw/20_processed/icons/raw/03_saomiao_ge.png,1,20_processed,03_saomiao_ge.png,2,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
06E6C7758E3162F16896E11D4753DA589ED711483EE6527A13866EA9B87CE4EF,sources/base/美术素材/blobs/06/06e6c7758e3162f16896e11d4753da589ed711483ee6527a13866ea9b87ce4ef.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/1/1_candidate_012.png,1,10_working,1_candidate_012.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0713EF68AD37FDCE1C375172EA28000C303627B9B88C486D8AE92C4E6FF686C4,sources/base/美术素材/blobs/07/0713ef68ad37fdce1c375172ea28000c303627b9b88c486d8ae92c4e6ff686c4.png,.png,image,uncategorized_image,working_candidate,sources/draw/10_working/candidates/5/5_candidate_047.png,1,10_working,5_candidate_047.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0729639A2E0F947A26FD96AF7D1B1CA723331993974C70208D7B0A2C043F85B3,sources/base/美术素材/blobs/07/0729639a2e0f947a26fd96af7d1b1ca723331993974c70208d7b0a2c043f85b3.png,.png,image,ui_component,stage_evidence,sources/art/ART-20/03_cut_output/run_hud/run_bottom_key_bar_button/run_bottom_key_bar_button_ui_key_e.png,1,stage_output,run_bottom_key_bar_button_ui_key_e.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
083041B33BEAFFD21F58C61642C6E04606BEAC4A4F7A90302590D2287F3C383E,sources/base/美术素材/blobs/08/083041b33beaffd21f58c61642c6e04606beac4a4f7a90302590d2287f3c383e.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/3/3_candidate_083.png,1,10_working,3_candidate_083.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
088636C54FBD78B080444BD07E3C77710845F94A70156BB714D362C9EE53F7BD,sources/base/美术素材/blobs/08/088636c54fbd78b080444bd07e3c77710845f94a70156bb714d362c9ee53f7bd.png,.png,image,reference_capture,stage_evidence,sources/art/ART-13/屏幕截图 2026-06-28 191650.png,1,stage_output,屏幕截图 2026-06-28 191650.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
08C1753BA00FB9A917E41F86853EC2850915405E13669280FD7FD97B6A62595F,sources/base/美术素材/blobs/08/08c1753ba00fb9a917e41f86853ec2850915405e13669280fd7fd97b6a62595f.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zujian1/Zujian1_candidate_010.png,1,10_working,Zujian1_candidate_010.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
08D5B21481E7B6B995506308297FFC604162B7BDE5AF15FD086A59BCCFD9BBBF,sources/base/美术素材/blobs/08/08d5b21481e7b6b995506308297ffc604162b7bde5af15fd086a59bccfd9bbbf.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/2/2_candidate_042.png,1,10_working,2_candidate_042.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
08F985ED5B7921A6CB2F0DEDD002217EB403DE50FF0531C475F5803B7CAA47FC,sources/base/美术素材/blobs/08/08f985ed5b7921a6cb2f0dedd002217eb403de50ff0531c475f5803b7caa47fc.png,.png,image,actor_animation_source,source_reference,sources/draw/processed/Tuzigai/01_back_idle.png,1,draw_other,01_back_idle.png,7,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
090A4290B3CF0F9AB34021795D4119673003A4E09CB1A511F01077B05266C548,sources/base/美术素材/blobs/09/090a4290b3cf0f9ab34021795d4119673003a4e09cb1a511f01077b05266c548.png,.png,image,uncategorized_image,working_candidate,sources/draw/10_working/candidates/3/3_candidate_068.png,1,10_working,3_candidate_068.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
091C0BCF95FE13626798843102E882E9E819EE35596D6DD8FBDA6733556CAA35,sources/base/美术素材/blobs/09/091c0bcf95fe13626798843102e882e9e819ee35596d6dd8fbda6733556caa35.png,.png,image,source_composite,game_ready_source,sources/draw/30_game_ready/icons/32/12_shuzi_2.png,1,30_game_ready,12_shuzi_2.png,2,1,res://assets/ui/minimap/number_2.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
099706289B700AEBAF7B6B679E26B2D7D8414FD624B2C7673378629582A79682,sources/base/美术素材/blobs/09/099706289b700aebaf7b6b679e26b2d7d8414fd624b2c7673378629582a79682.png,.png,image,ui_component,game_ready_source;processed_source;runtime_candidate;selected_source;stage_evidence,sources/draw/20_processed/ui_key_prompt/ui_key_q.png,5,03_selected;05_export_runtime_candidates;20_processed;30_game_ready;stage_output,ui_key_q.png,0,1,res://assets/ui/key_prompt/ui_key_q.png,base_source_evidence_only,pending_verification,pending_review,not_admitted,runtime_crosswalk_required,Exact runtime bytes exist; authority is decided per runtime row.
0A5D7AC41FB2302BB1B9E5F38351F67F97ABB6F12D53E4A4DD7EF046637CC16A,sources/base/美术素材/blobs/0a/0a5d7ac41fb2302bb1b9e5f38351f67f97abb6f12d53e4a4dd7ef046637cc16a.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/2/2_candidate_003.png,1,10_working,2_candidate_003.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0A603F60042717602613F48E4CC48A005AB72E151EEE2C5A2F001A15CA184336,sources/base/美术素材/blobs/0a/0a603f60042717602613f48e4cc48a005ab72e151eee2c5a2f001a15ca184336.png,.png,image,iconography,processed_source,sources/draw/20_processed/ui_icon/ui_icon_settings_gear.png,1,20_processed,ui_icon_settings_gear.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0B70EDD677F2D1D1732D92919C0B80A8109DC59AEB40DF82C837F6976FFB82CD,sources/base/美术素材/blobs/0b/0b70edd677f2d1d1732d92919c0b80a8109dc59aeb40df82c837f6976ffb82cd.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zuhe/Zuhe_candidate_021.png,1,10_working,Zuhe_candidate_021.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0BD4B7C94A63CDC68F8440CD2FD4934E44B53E8683C9CDEC0EF4249DBE892984,sources/base/美术素材/blobs/0b/0bd4b7c94a63cdc68f8440cd2fd4934e44b53e8683c9cdec0ef4249dbe892984.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/3/3_candidate_034.png,1,10_working,3_candidate_034.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0C2740A27C6329DDB673C6F87AA62546093E4A41FF275236A503C4E7C18587C0,sources/base/美术素材/blobs/0c/0c2740a27c6329ddb673c6f87aa62546093e4a41ff275236a503c4e7c18587c0.png,.png,image,actor_animation_source,source_reference,sources/draw/processed/Tuzigai/Tuzigai_sheet.png,1,draw_other,Tuzigai_sheet.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0C385F05F040CDCE91C0DF0FBB4E6D3AF82FB1E8C647C1CFA75C4C4C43065DB8,sources/base/美术素材/blobs/0c/0c385f05f040cdce91c0df0fbb4e6d3af82fb1e8c647c1cfa75c4c4c43065db8.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zuhe2/Zuhe2_candidate_069.png,1,10_working,Zuhe2_candidate_069.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0C9020D5C6A2478A6503C2E3AE972C7343B5ED76EBBC98D5D75345C92C9B4FF9,sources/base/美术素材/blobs/0c/0c9020d5c6a2478a6503c2e3ae972c7343b5ed76ebbc98d5d75345c92c9b4ff9.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zuhe/Zuhe_candidate_039.png,1,10_working,Zuhe_candidate_039.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0CCC8729E79959908FE812CB17C13E4D34801A745E8190F8C47BA289D9B269B2,sources/base/美术素材/blobs/0c/0ccc8729e79959908fe812cb17c13e4d34801a745e8190f8c47ba289d9b269b2.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/5/5_candidate_011.png,1,10_working,5_candidate_011.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0CE3282C9E749A0C38AA5ACE2C58759965CF8A0E5FF4EC29D0D8CEBED128FDA9,sources/base/美术素材/blobs/0c/0ce3282c9e749a0c38aa5ace2c58759965cf8a0e5ff4ec29d0d8cebed128fda9.json,.json,metadata,source_metadata,stage_evidence,sources/art/ART-21/_manifest/cut_summary.json,1,stage_output,cut_summary.json,1,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,source_support_not_runtime_art,"Registry, metadata, document, or other support object."
0CE5BB3714E31F8D11855E264A54210F6893EDD7A4433C51EE9AB24EC2F482B0,sources/base/美术素材/blobs/0c/0ce5bb3714e31f8d11855e264a54210f6893edd7a4433c51ee9ab24ec2f482b0.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zuhe2/Zuhe2_candidate_001.png,1,10_working,Zuhe2_candidate_001.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0D8F305A8D485DB50B97F04A6D57B75BC63506F5A6EFD2C5BE4D2AED98308CAE,sources/base/美术素材/blobs/0d/0d8f305a8d485db50b97f04a6d57b75bc63506f5a6efd2c5be4d2aed98308cae.png,.png,image,uncategorized_image,working_candidate,sources/draw/10_working/candidates/5/5_candidate_020.png,1,10_working,5_candidate_020.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0D9BFA176A1A1572DDE606B70EB2490E91D7C1485E67506888B0CA22035F5313,sources/base/美术素材/blobs/0d/0d9bfa176a1a1572dde606b70eb2490e91d7c1485e67506888b0ca22035f5313.png,.png,image,uncategorized_image,working_candidate,sources/draw/10_working/candidates/5/5_candidate_050.png,1,10_working,5_candidate_050.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0DD0655412EFCFCA03AE5C478B4756D9B98183A6236E9ACA06B7240184A4DE8D,sources/base/美术素材/blobs/0d/0dd0655412efcfca03ae5c478b4756d9b98183a6236e9aca06b7240184a4de8d.png,.png,image,debug_artifact,game_ready_source;processed_source,sources/draw/20_processed/props/debug_detected_boxes.png,2,20_processed;30_game_ready,debug_detected_boxes.png,12,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0E0D1EBF9D41D30711E1328C410DA79A35F98661A56F9A6CA80B6A27DD9A097E,sources/base/美术素材/blobs/0e/0e0d1ebf9d41d30711e1328c410da79a35f98661a56f9a6ca80b6a27dd9a097e.csv,.csv,table,source_registry,source_reference,sources/art/_registry/generation_log.csv,1,art_other,generation_log.csv,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,source_support_not_runtime_art,"Registry, metadata, document, or other support object."
0EB993B8DEE383F7E3D656BFF88865B191B2C26604F3284C37AC78C6B39F72C1,sources/base/美术素材/blobs/0e/0eb993b8dee383f7e3d656bff88865b191b2c26604f3284c37ac78c6b39f72c1.png,.png,image,ui_component,processed_source,sources/draw/20_processed/ui_panel/ui_panel_detail_danger.png,1,20_processed,ui_panel_detail_danger.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0ECCE6A7021AF90BA606977E1B392AC4B37C1105BF67EB8633178861A71D3CAC,sources/base/美术素材/blobs/0e/0ecce6a7021af90ba606977e1b392ac4b37c1105bf67eb8633178861a71d3cac.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/2/2_candidate_035.png,1,10_working,2_candidate_035.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0F6E2C29A5F8BE67E72ACF1D8381A57104499D015E2DC171A477B00DA16ADAFB,sources/base/美术素材/blobs/0f/0f6e2c29a5f8be67e72acf1d8381a57104499d015e2dc171a477b00da16adafb.png,.png,image,actor,raw_source;source_reference,sources/draw/Tuzi.png,2,00_raw;draw_root,Tuzi.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
0F6EACAE845F57B2C3BD94EB33FBDB6798E9529448B1314D8454388DC8C52629,sources/base/美术素材/blobs/0f/0f6eacae845f57b2c3bd94eb33fbdb6798e9529448b1314d8454388dc8c52629.png,.png,image,actor_animation_source,source_reference,sources/draw/processed/Maogai/04_front_walk_1.png,1,draw_other,04_front_walk_1.png,7,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
10A258551B15E23CAD4618CD627677682EC4DC12E3F00574B7871CE18C3FF7F9,sources/base/美术素材/blobs/10/10a258551b15e23cad4618cd627677682ec4dc12e3f00574b7871ce18c3ff7f9.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zuhe2/Zuhe2_candidate_065.png,1,10_working,Zuhe2_candidate_065.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
10B06B8D54036DC54EAA63E31097832B02A9646B95C3E52EEB267C5BE2D58267,sources/base/美术素材/blobs/10/10b06b8d54036dc54eaa63e31097832b02a9646b95c3e52eeb267c5be2d58267.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/3/3_candidate_016.png,1,10_working,3_candidate_016.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
10C8EE749FAB6CDE8CC2D8439AC696DFB02E2520A903199FC06E250B86F2DD7C,sources/base/美术素材/blobs/10/10c8ee749fab6cde8cc2d8439ac696dfb02e2520a903199fc06e250b86f2dd7c.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/3/3_candidate_025.png,1,10_working,3_candidate_025.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
10D35F335A4BB88F1025792916B8844796745DD777185B36E79D2C34F158D25F,sources/base/美术素材/blobs/10/10d35f335a4bb88f1025792916b8844796745dd777185b36e79d2c34f158d25f.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zujian2/Zujian2_candidate_004.png,1,10_working,Zujian2_candidate_004.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
10E6539659F8AE6906FE04A34005B7932730B331573CE945740C06A57C93F05A,sources/base/美术素材/blobs/10/10e6539659f8ae6906fe04a34005b7932730b331573ce945740c06a57c93f05a.png,.png,image,source_composite,working_candidate,sources/draw/10_working/candidates/Zuhe2/Zuhe2_candidate_106.png,1,10_working,Zuhe2_candidate_106.png,0,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
11227F2F415FF5BE6C1B05F5C4CA293D8CBE3189C94CCA9F53A9431CA2336AF8,sources/base/美术素材/blobs/11/11227f2f415ff5be6c1b05f5c4ca293d8cbe3189c94cca9f53a9431ca2336af8.png,.png,image,world_prop,processed_source,sources/draw/20_processed/props/raw/00_baoxiang_kai.png,1,20_processed,00_baoxiang_kai.png,1,0,,base_source_evidence_only,pending_verification,pending_review,not_admitted,base_reference_only_pending_promotion,Retained as source/reference; not admitted to runtime.
